Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-11-14,59.995,59.995,59.225,59.505,11749605,0.0,0
2013-11-15,59.96,59.995,59.61,59.855,6538417,0.0,0
2013-11-18,60.134,60.449,59.96,60.309,14930661,0.0,0
2013-11-19,60.414,60.624,60.309,60.484,11901468,0.0,0
2013-11-20,60.694,60.764,60.519,60.624,9445374,0.0,0
2013-11-21,60.624,60.659,60.414,60.449,7170086,0.0,0
2013-11-22,60.484,60.659,60.414,60.554,7944977,0.0,0
2013-11-25,60.764,60.764,60.274,60.484,5840269,0.0,0
2013-11-26,60.274,60.729,60.274,60.624,7890135,0.0,0
2013-11-27,60.624,60.834,60.414,60.834,12935101,0.0,0
2013-11-28,60.519,60.904,60.449,60.589,11091128,0.0,0
2013-11-29,60.624,60.799,60.484,60.554,4973592,0.0,0
2013-12-02,60.554,61.078,60.484,60.869,7700284,0.0,0
2013-12-03,60.169,60.484,60.099,60.449,14131400,0.0,0
2013-12-04,59.575,59.785,59.295,59.715,20239887,0.0,0
2013-12-05,58.841,58.946,58.736,58.876,29889055,0.0,0
2013-12-06,58.421,58.981,58.386,58.876,45297286,0.0,0
2013-12-09,58.701,59.051,58.666,58.876,17303603,0.0,0
2013-12-10,58.701,58.806,58.561,58.666,11599975,0.0,0
2013-12-11,58.386,58.456,57.827,57.897,17987016,0.0,0
2013-12-12,57.722,58.002,57.687,57.722,14888863,0.0,0
2013-12-13,57.372,57.967,57.337,57.757,15364505,0.0,0
2013-12-16,57.442,57.442,56.743,57.198,18735832,0.0,0
2013-12-17,57.862,57.862,57.302,57.372,10800044,0.0,0
2013-12-18,57.337,57.512,57.093,57.477,9995463,0.0,0
2013-12-19,58.142,58.351,57.163,57.372,22229564,0.0,0
2013-12-20,57.442,57.512,57.093,57.337,10010463,0.0,0
2013-12-23,57.897,57.897,57.652,57.722,7001334,0.0,0
2013-12-24,58.316,58.421,58.072,58.386,10028056,0.0,0
2013-12-27,58.841,58.911,58.281,58.666,9780181,0.0,0
2013-12-30,59.051,59.085,58.806,58.841,11083902,0.0,0
2013-12-31,59.051,59.051,58.771,58.841,3480895,0.0,0
2014-01-02,59.365,59.435,58.876,59.155,10601336,0.0,0
2014-01-03,58.771,58.841,57.827,58.002,17021155,0.0,0
2014-01-06,58.107,58.421,57.722,58.142,14257219,0.0,0
2014-01-07,58.596,58.911,58.561,58.666,13476694,0.0,0
2014-01-08,59.855,59.89,59.365,59.715,26505448,0.0,0
2014-01-09,59.89,60.064,59.47,59.61,22468146,0.0,0
2014-01-10,59.855,59.89,59.575,59.715,11353646,0.0,0
2014-01-13,60.379,60.414,59.96,60.134,17675238,0.0,0
2014-01-14,59.61,59.75,59.4,59.575,10774698,0.0,0
2014-01-15,59.995,60.064,59.645,59.89,7966594,0.0,0
2014-01-16,60.204,60.274,60.029,60.169,11357793,0.0,0
2014-01-17,59.33,60.309,59.33,60.029,14477701,0.0,0
2014-01-20,59.995,60.239,59.82,59.96,11917644,0.0,0
2014-01-21,60.134,60.134,59.855,59.96,6474080,0.0,0
2014-01-22,60.064,60.204,59.96,60.134,11822421,0.0,0
2014-01-23,60.134,60.134,59.33,59.54,16897491,0.0,0
2014-01-24,59.435,59.47,58.981,59.016,18661657,0.0,0
2014-01-27,57.687,57.792,57.337,57.407,35328077,0.0,0
2014-01-28,57.442,57.442,57.058,57.267,18197779,0.0,0
2014-01-29,57.058,57.372,57.058,57.302,14223610,0.0,0
2014-01-30,56.428,56.673,56.358,56.603,15167500,0.0,0
2014-02-04,55.135,55.484,55.03,55.345,27202766,0.0,0
2014-02-05,55.345,55.449,54.925,54.995,22843534,0.0,0
2014-02-06,54.995,55.24,54.89,55.065,21833397,0.0,0
2014-02-07,55.624,55.764,55.31,55.449,21880952,0.0,0
2014-02-10,55.834,55.834,55.345,55.38,18100317,0.0,0
2014-02-11,55.275,55.799,55.275,55.729,18579742,0.0,0
2014-02-12,56.428,56.848,56.358,56.638,23042878,0.0,0
2014-02-13,57.337,57.337,56.778,56.883,17349305,0.0,0
2014-02-14,57.652,57.687,57.267,57.407,16175910,0.0,0
2014-02-17,57.897,57.932,57.722,57.827,11246831,0.0,0
2014-02-18,58.421,58.421,58.107,58.281,23824063,0.0,0
2014-02-19,58.911,59.365,58.806,59.33,28371559,0.0,0
2014-02-20,58.911,59.051,58.176,58.351,20320750,0.0,0
2014-02-21,58.806,59.051,58.666,58.981,17275279,0.0,0
2014-02-24,59.016,59.016,58.561,58.666,10549279,0.0,0
2014-02-25,57.477,57.547,57.058,57.093,31186233,0.0,0
2014-02-26,56.778,57.093,56.638,56.743,18937442,0.0,0
2014-02-27,56.778,57.617,56.778,57.267,19688061,0.0,0
2014-02-28,57.442,57.652,57.198,57.512,10805808,0.0,0
2014-03-03,56.918,57.128,56.638,56.673,13018100,0.0,0
2014-03-04,56.533,57.198,56.358,56.988,11205289,0.0,0
2014-03-05,57.128,57.128,56.743,56.918,6101438,0.0,0
2014-03-06,56.743,57.163,56.673,56.953,8641868,0.0,0
2014-03-07,56.918,56.953,56.673,56.848,15463693,0.0,0
2014-03-10,56.149,56.393,56.149,56.254,14066432,0.0,0
2014-03-11,55.974,56.219,55.834,56.184,14679580,0.0,0
2014-03-12,56.058,56.164,55.666,55.986,23429817,1.47303,0
2014-03-13,55.488,55.701,55.452,55.559,25367725,0.0,0
2014-03-14,55.274,55.559,55.167,55.345,14675094,0.0,0
2014-03-17,55.167,55.238,54.882,55.203,9819053,0.0,0
2014-03-18,55.132,55.167,54.882,54.954,15943084,0.0,0
2014-03-19,54.847,54.989,54.669,54.704,18330466,0.0,0
2014-03-20,54.312,54.348,53.956,54.099,17686208,0.0,0
2014-03-21,54.099,54.597,54.099,54.526,13632219,0.0,0
2014-03-24,55.06,55.523,54.775,55.31,14164169,0.0,0
2014-03-25,55.417,55.63,55.274,55.417,10398893,0.0,0
2014-03-26,55.844,56.093,55.701,55.737,8353254,0.0,0
2014-03-27,55.559,55.915,55.559,55.737,9697012,0.0,0
2014-03-28,55.915,56.164,55.808,55.951,9685893,0.0,0
2014-03-31,56.271,56.271,55.844,55.951,6314988,0.0,0
2014-04-01,55.844,56.236,55.808,56.093,8560410,0.0,0
2014-04-02,56.271,56.556,56.236,56.378,11417869,0.0,0
2014-04-03,56.485,56.663,56.236,56.307,10329593,0.0,0
2014-04-04,55.915,56.485,55.915,56.378,8604964,0.0,0
2014-04-07,56.093,56.271,55.63,55.915,8051197,0.0,0
2014-04-08,55.737,56.129,55.559,56.058,12186677,0.0,0
2014-04-09,56.164,56.806,56.058,56.699,17939255,0.0,0
2014-04-10,56.806,57.66,56.806,57.553,25973523,0.0,0
2014-04-11,57.696,58.194,57.197,57.553,27484295,0.0,0
2014-04-14,57.055,57.375,57.019,57.233,14517617,0.0,0
2014-04-15,57.126,57.162,56.841,56.877,10822882,0.0,0
2014-04-16,57.197,57.553,57.09,57.233,12170364,0.0,0
2014-04-17,57.411,57.411,56.948,57.162,5534212,0.0,0
2014-04-22,57.34,57.589,57.162,57.375,5501885,0.0,0
2014-04-23,57.233,57.233,56.841,56.984,8572991,0.0,0
2014-04-24,56.806,57.09,56.663,56.912,5016633,0.0,0
2014-04-25,56.77,56.77,56.022,56.093,17274747,0.0,0
2014-04-28,55.915,56.129,55.808,56.058,10200269,0.0,0
2014-04-29,56.2,56.841,55.986,56.699,12814452,0.0,0
2014-04-30,56.485,56.627,55.915,56.022,14643073,0.0,0
2014-05-02,56.343,56.485,56.2,56.343,8886562,0.0,0
2014-05-05,56.236,56.556,55.559,55.737,11938170,0.0,0
2014-05-07,56.378,56.414,55.773,55.844,20361763,0.0,0
2014-05-08,55.701,56.093,55.381,55.737,10339660,0.0,0
2014-05-09,55.452,55.559,55.025,55.488,7516050,0.0,0
2014-05-12,55.773,56.556,55.238,56.164,18185489,0.0,0
2014-05-13,56.556,56.592,56.058,56.378,9185638,0.0,0
2014-05-14,56.556,57.09,56.414,57.055,12839687,0.0,0
2014-05-15,56.841,57.411,56.806,57.375,12401584,0.0,0
2014-05-16,57.767,57.981,57.553,57.945,21714405,0.0,0
2014-05-19,58.444,58.551,58.123,58.408,21392304,0.0,0
2014-05-20,58.479,58.871,58.444,58.729,18759845,0.0,0
2014-05-21,58.243,58.387,57.848,58.1,9774291,0.775155,0
2014-05-22,58.1,58.675,57.956,58.028,6802202,0.0,0
2014-05-23,58.064,58.136,57.74,57.956,7018733,0.0,0
2014-05-26,57.884,58.387,57.524,58.172,5863744,0.0,0
2014-05-27,58.172,58.603,58.172,58.459,9038163,0.0,0
2014-05-28,58.315,59.07,58.136,58.567,15420719,0.0,0
2014-05-29,58.387,58.963,58.387,58.675,8978114,0.0,0
2014-05-30,58.603,58.963,58.459,58.783,8815635,0.0,0
2014-06-03,58.423,58.747,58.387,58.603,7797380,0.0,0
2014-06-04,58.387,58.747,58.315,58.387,8904069,0.0,0
2014-06-05,58.315,58.423,57.992,58.136,7981296,0.0,0
2014-06-06,58.279,58.567,57.992,58.351,21448024,0.0,0
2014-06-09,58.603,58.747,58.387,58.567,6475922,0.0,0
2014-06-10,58.819,59.07,58.567,58.747,13663887,0.0,0
2014-06-11,58.243,58.459,58.136,58.172,7671709,0.0,0
2014-06-12,57.812,58.387,57.812,58.351,5480496,0.0,0
2014-06-13,58.243,58.819,58.136,58.495,6264998,0.0,0
2014-06-16,58.387,58.531,58.136,58.351,5032543,0.0,0
2014-06-17,58.136,58.351,57.956,58.1,6986659,0.0,0
2014-06-18,57.812,58.351,57.812,58.172,7225935,0.0,0
2014-06-19,57.956,58.243,57.956,58.172,6456820,0.0,0
2014-06-20,57.992,58.315,57.992,58.1,6915890,0.0,0
2014-06-23,57.884,58.315,57.309,57.381,19428278,0.0,0
2014-06-24,57.632,57.632,57.309,57.488,9504715,0.0,0
2014-06-25,57.381,57.56,57.165,57.273,8712470,0.0,0
2014-06-26,57.237,57.488,57.237,57.309,14698671,0.0,0
2014-06-27,56.662,56.985,56.662,56.841,24757387,0.0,0
2014-06-30,56.805,56.805,56.086,56.518,19753214,0.0,0
2014-07-02,56.805,57.56,56.697,57.524,22173258,0.0,0
2014-07-03,57.488,57.776,57.453,57.668,5764645,0.0,0
2014-07-04,57.956,57.992,57.776,57.812,6344504,0.0,0
2014-07-07,58.1,58.1,57.632,57.776,4859223,0.0,0
2014-07-08,57.381,57.632,57.345,57.488,6667904,0.0,0
2014-07-09,57.201,57.201,56.769,56.805,12995120,0.0,0
2014-07-10,56.805,57.093,56.662,56.733,8900608,0.0,0
2014-07-11,56.446,56.554,56.122,56.518,21322333,0.0,0
2014-07-14,56.733,56.949,56.518,56.913,7136173,0.0,0
2014-07-15,57.165,57.165,56.769,56.985,6555618,0.0,0
2014-07-16,57.201,57.381,56.913,57.237,5877285,0.0,0
2014-07-17,57.524,57.56,57.309,57.381,7111149,0.0,0
2014-07-18,56.877,57.165,56.662,57.057,6959527,0.0,0
2014-07-21,57.057,57.129,56.841,56.877,8305588,0.0,0
2014-07-22,56.841,57.668,56.805,57.596,12381870,0.0,0
2014-07-23,57.596,57.74,57.417,57.596,13442114,0.0,0
2014-07-24,57.596,58.1,57.524,58.064,18698717,0.0,0
2014-07-25,58.531,58.819,58.315,58.747,35220121,0.0,0
2014-07-28,58.855,59.322,58.783,59.142,24016808,0.0,0
2014-07-29,59.646,59.897,59.466,59.825,27201662,0.0,0
2014-07-30,60.041,60.329,59.861,60.113,28036777,0.0,0
2014-07-31,60.329,60.437,60.005,60.041,21137916,0.0,0
2014-08-01,59.969,59.969,59.358,59.502,18751368,0.0,0
2014-08-04,59.034,59.322,58.891,58.998,16860835,0.0,0
2014-08-05,59.394,60.149,59.25,60.077,17877165,0.0,0
2014-08-06,59.538,60.005,59.286,59.897,10575145,0.0,0
2014-08-07,59.466,59.466,59.106,59.25,11472819,0.0,0
2014-08-08,58.963,59.61,58.855,58.927,10722996,0.0,0
2014-08-11,59.322,59.322,58.927,59.106,9431306,0.0,0
2014-08-12,58.567,58.855,58.423,58.855,14053286,0.0,0
2014-08-13,58.963,59.43,58.747,59.394,8381550,0.0,0
2014-08-14,59.394,59.825,59.358,59.574,10671356,0.0,0
2014-08-15,60.401,60.508,60.221,60.329,26053282,0.0,0
2014-08-18,59.969,60.113,59.466,60.041,14655255,0.0,0
2014-08-19,59.969,60.293,59.753,60.221,12750280,0.0,0
2014-08-20,59.986,60.24,59.95,60.095,10174390,0.776532,0
2014-08-21,59.986,60.095,59.732,59.841,10007287,0.0,0
2014-08-22,59.841,60.422,59.841,60.385,12187564,0.0,0
2014-08-25,60.276,60.821,59.986,60.748,12093153,0.0,0
2014-08-26,60.603,60.748,60.494,60.53,8458653,0.0,0
2014-08-27,60.748,60.748,60.095,60.131,10343437,0.0,0
2014-08-28,60.422,60.603,60.095,60.385,14719421,0.0,0
2014-08-29,60.639,60.857,60.313,60.712,16540859,0.0,0
2014-09-01,60.603,60.966,60.567,60.676,9239373,0.0,0
2014-09-02,60.313,60.53,60.131,60.385,11379534,0.0,0
2014-09-03,60.095,60.784,59.914,60.712,16558649,0.0,0
2014-09-04,60.53,60.712,60.095,60.458,12423460,0.0,0
2014-09-05,60.567,61.038,60.422,60.676,31094094,0.0,0
2014-09-08,60.748,60.748,59.95,60.204,12096081,0.0,0
2014-09-10,60.059,60.059,59.587,59.696,12290475,0.0,0
2014-09-11,60.059,60.168,59.732,59.986,7992181,0.0,0
2014-09-12,59.841,59.986,59.587,59.95,4759417,0.0,0
2014-09-15,59.659,59.986,59.514,59.877,6942459,0.0,0
2014-09-16,59.877,60.131,59.696,59.768,5831905,0.0,0
2014-09-17,60.168,60.385,60.022,60.168,16272025,0.0,0
2014-09-18,60.349,60.349,59.732,60.095,11414074,0.0,0
2014-09-19,61.002,61.256,60.712,61.111,39088900,0.0,0
2014-09-22,60.603,60.784,60.349,60.639,10803844,0.0,0
2014-09-23,60.385,60.603,60.095,60.131,7576274,0.0,0
2014-09-24,60.022,60.204,59.696,59.732,11266149,0.0,0
2014-09-25,59.95,60.022,59.514,59.659,8514492,0.0,0
2014-09-26,59.514,59.696,59.442,59.623,11224884,0.0,0
2014-09-29,59.224,59.333,58.498,58.571,26721219,0.0,0
2014-09-30,58.208,58.244,57.7,57.736,29939221,0.0,0
2014-10-03,56.575,57.518,56.321,57.083,40402573,0.0,0
2014-10-06,56.974,57.954,56.793,57.41,29309181,0.0,0
2014-10-07,57.119,57.7,57.119,57.373,21013492,0.0,0
2014-10-08,57.156,57.482,57.083,57.446,11623367,0.0,0
2014-10-09,57.7,58.172,57.664,57.918,13621539,0.0,0
2014-10-10,56.865,57.192,56.793,56.902,24027491,0.0,0
2014-10-13,56.285,56.829,56.248,56.756,27974325,0.0,0
2014-10-14,56.938,57.7,56.865,57.047,11495754,0.0,0
2014-10-15,56.829,57.264,56.611,57.047,9950789,0.0,0
2014-10-16,56.176,56.611,56.031,56.357,27082172,0.0,0
2014-10-17,56.103,56.611,56.103,56.539,27568112,0.0,0
2014-10-20,56.756,56.793,56.212,56.285,17481413,0.0,0
2014-10-21,56.248,56.647,56.248,56.43,12729791,0.0,0
2014-10-22,56.865,57.192,56.647,56.902,13552499,0.0,0
2014-10-23,56.884,57.213,56.81,57.177,9956099,0.775524,0
2014-10-24,57.177,57.25,56.884,57.14,7611798,0.0,0
2014-10-27,57.36,57.47,56.957,57.397,15694262,0.0,0
2014-10-28,57.213,57.91,57.213,57.8,16243375,0.0,0
2014-10-29,57.507,58.056,57.507,57.946,17032066,0.0,0
2014-10-30,57.617,57.763,57.323,57.507,11818399,0.0,0
2014-10-31,57.507,58.02,57.287,57.8,13380706,0.0,0
2014-11-03,57.91,57.946,57.617,57.653,8105908,0.0,0
2014-11-04,57.25,57.763,57.03,57.36,13728301,0.0,0
2014-11-05,57.287,57.287,57.03,57.103,10402159,0.0,0
2014-11-06,57.397,57.507,57.213,57.25,5292533,0.0,0
2014-11-07,57.177,57.617,56.92,57.14,10047199,0.0,0
2014-11-10,57.91,58.203,57.14,57.25,18863747,0.0,0
2014-11-11,57.177,57.397,57.03,57.213,9059448,0.0,0
2014-11-12,57.287,57.653,57.25,57.543,8185591,0.0,0
2014-11-13,57.177,57.397,57.14,57.323,10130213,0.0,0
2014-11-14,57.177,57.323,57.03,57.067,13560844,0.0,0
2014-11-17,57.14,57.287,56.7,56.847,11463427,0.0,0
2014-11-18,56.81,57.14,56.517,56.59,10340772,0.0,0
2014-11-19,56.517,56.664,56.407,56.48,10563819,0.0,0
2014-11-20,56.444,56.554,56.297,56.334,10774947,0.0,0
2014-11-21,56.004,56.114,55.857,56.077,17422983,0.0,0
2014-11-24,56.407,56.627,56.407,56.517,14555087,0.0,0
2014-11-25,56.407,56.59,56.334,56.48,9696523,0.0,0
2014-11-26,56.59,57.36,56.59,57.14,14962265,0.0,0
2014-11-27,57.177,57.177,56.7,56.847,10869128,0.0,0
2014-11-28,56.664,56.7,56.37,56.48,12299007,0.0,0
2014-12-01,56.077,56.444,55.711,55.784,24745120,0.0,0
2014-12-02,55.784,56.334,55.711,56.004,13252445,0.0,0
2014-12-03,56.444,56.884,56.077,56.114,13096670,0.0,0
2014-12-04,56.444,56.627,56.114,56.554,13788878,0.0,0
2014-12-05,56.224,56.7,56.077,56.48,27691602,0.0,0
2014-12-08,56.847,56.957,56.664,56.7,10371666,0.0,0
2014-12-09,56.297,56.48,56.077,56.151,12973929,0.0,0
2014-12-10,55.931,56.077,55.747,56.041,12647661,0.0,0
2014-12-11,55.637,55.674,55.381,55.564,14278435,0.0,0
2014-12-12,55.124,55.161,55.014,55.088,20458410,0.0,0
2014-12-15,54.171,54.391,53.951,54.318,21034540,0.0,0
2014-12-16,53.108,53.292,53.072,53.218,37554960,0.0,0
2014-12-17,53.218,53.585,53.145,53.182,25643412,0.0,0
2014-12-18,53.145,53.328,52.742,52.889,28050848,0.0,0
2014-12-19,53.328,53.878,53.218,53.805,16883908,0.0,0
2014-12-22,53.878,54.391,53.878,54.318,9622131,0.0,0
2014-12-23,54.318,54.611,54.281,54.428,5670212,0.0,0
2014-12-24,54.245,54.538,54.171,54.428,4339210,0.0,0
2014-12-29,54.501,55.161,54.501,54.941,11479640,0.0,0
2014-12-30,54.831,54.831,54.245,54.318,7654042,0.0,0
2014-12-31,54.245,54.281,53.915,54.245,5298119,0.0,0
2015-01-02,53.951,54.318,53.878,54.245,8614012,0.0,0
2015-01-05,53.622,53.768,53.365,53.438,21629040,0.0,0
2015-01-06,52.632,52.669,52.302,52.595,35110417,0.0,0
2015-01-07,51.679,52.119,51.642,52.046,35378291,0.0,0
2015-01-08,52.082,52.339,52.046,52.192,21320949,0.0,0
2015-01-09,52.265,52.375,52.046,52.119,22291858,0.0,0
2015-01-12,52.046,52.192,51.789,52.119,13748156,0.0,0
2015-01-13,52.119,52.412,51.899,52.265,14096443,0.0,0
2015-01-14,52.119,52.119,51.826,51.936,17300306,0.0,0
2015-01-15,51.532,51.826,51.459,51.752,22843530,0.0,0
2015-01-16,51.459,51.606,51.166,51.459,27842543,0.0,0
2015-01-19,51.313,51.422,51.129,51.276,25091671,0.0,0
2015-01-20,51.386,51.679,51.239,51.459,12456297,0.0,0
2015-01-21,51.386,52.009,51.386,51.752,13764414,0.0,0
2015-01-22,51.972,52.815,51.789,52.705,24935358,0.0,0
2015-01-23,53.365,54.135,53.292,53.585,40728053,0.0,0
2015-01-26,53.108,53.328,52.889,53.218,22321051,0.0,0
2015-01-27,53.585,53.805,53.438,53.732,17506032,0.0,0
2015-01-28,53.402,53.732,53.255,53.512,13587069,0.0,0
2015-01-29,53.145,53.218,52.925,52.998,16334586,0.0,0
2015-01-30,53.292,53.365,52.925,53.108,11676459,0.0,0
2015-02-02,52.339,52.375,52.119,52.229,20395461,0.0,0
2015-02-03,52.339,52.632,52.229,52.412,11399853,0.0,0
2015-02-04,52.998,53.365,52.925,53.072,12576825,0.0,0
2015-02-05,52.925,53.072,52.522,52.925,12310710,0.0,0
2015-02-06,53.072,53.438,52.998,53.402,11090193,0.0,0
2015-02-09,53.548,53.548,53.255,53.365,13886889,0.0,0
2015-02-10,52.705,52.779,52.412,52.669,16366612,0.0,0
2015-02-11,52.082,52.082,51.313,51.496,33534722,0.0,0
2015-02-12,51.459,52.046,51.422,51.899,16786855,0.0,0
2015-02-13,52.082,52.705,52.082,52.595,15473870,0.0,0
2015-02-16,52.705,52.705,52.485,52.559,10475019,0.0,0
2015-02-17,52.779,52.925,52.559,52.815,16268284,0.0,0
2015-02-18,52.705,52.815,52.595,52.742,3865675,0.0,0
2015-02-23,52.889,52.998,52.412,52.779,13168218,0.0,0
2015-02-24,50.763,51.056,50.689,50.909,48929887,0.0,0
2015-02-25,51.166,51.532,51.166,51.349,22140326,0.0,0
2015-02-26,51.093,51.422,51.019,51.239,20358377,0.0,0
2015-02-27,51.166,51.349,51.093,51.166,20347699,0.0,0
2015-03-02,50.983,51.166,50.946,50.983,22019387,0.0,0
2015-03-03,51.093,51.276,50.983,51.129,16249506,0.0,0
2015-03-04,51.093,51.349,50.946,51.166,20309714,0.0,0
2015-03-05,51.053,51.128,50.754,50.904,30181208,1.55003,0
2015-03-06,50.604,50.866,50.491,50.829,39400636,0.0,0
2015-03-09,49.966,50.116,49.891,49.929,33549723,0.0,0
2015-03-10,49.929,50.304,49.929,50.304,27247918,0.0,0
2015-03-11,49.554,49.629,49.404,49.442,33513753,0.0,0
2015-03-12,49.104,49.217,48.954,49.142,26294738,0.0,0
2015-03-13,48.879,48.917,48.617,48.729,31886532,0.0,0
2015-03-16,48.355,48.505,48.242,48.467,17798925,0.0,0
2015-03-17,48.467,49.029,48.43,48.767,17671914,0.0,0
2015-03-18,49.067,49.667,49.029,49.404,21689089,0.0,0
2015-03-19,49.929,50.041,49.816,49.929,17896739,0.0,0
2015-03-20,49.629,49.929,49.517,49.816,13071829,0.0,0
2015-03-23,50.491,50.941,50.341,50.491,21868511,0.0,0
2015-03-24,50.529,50.566,50.154,50.304,13058788,0.0,0
2015-03-25,50.154,50.529,50.154,50.491,17306629,0.0,0
2015-03-26,50.229,50.679,50.229,50.491,10036699,0.0,0
2015-03-27,50.491,50.641,50.304,50.491,9120820,0.0,0
2015-03-30,50.266,50.491,50.154,50.191,19944196,0.0,0
2015-03-31,49.854,50.191,49.854,49.966,14966791,0.0,0
2015-04-01,49.479,49.929,49.479,49.891,15374884,0.0,0
2015-04-02,50.154,50.454,49.891,50.229,15083394,0.0,0
2015-04-08,50.754,51.203,50.604,51.166,34696414,0.0,0
2015-04-09,50.754,52.066,50.454,51.391,49534021,0.0,0
2015-04-10,52.028,52.028,51.428,51.878,33054025,0.0,0
2015-04-13,51.878,52.815,51.878,52.628,42884280,0.0,0
2015-04-14,52.853,53.752,52.703,52.965,45840246,0.0,0
2015-04-15,53.49,53.527,53.003,53.078,29516919,0.0,0
2015-04-16,53.303,53.377,52.703,52.778,24012898,0.0,0
2015-04-17,52.853,52.965,52.403,52.89,25698501,0.0,0
2015-04-20,52.778,52.89,52.328,52.815,27550046,0.0,0
2015-04-21,53.115,53.19,52.665,53.115,18330349,0.0,0
2015-04-22,52.928,53.115,52.74,52.815,20058561,0.0,0
2015-04-23,53.115,53.265,52.853,53.078,19511092,0.0,0
2015-04-24,53.303,55.439,53.19,55.327,56226775,0.0,0
2015-04-27,56.976,58.663,56.976,57.313,146695474,0.0,0
2015-04-28,57.351,57.688,57.051,57.276,36961809,0.0,0
2015-04-29,57.388,58.325,57.163,58.063,37802281,0.0,0
2015-04-30,58.138,58.325,57.501,57.688,30599257,0.0,0
2015-05-04,57.276,57.351,56.489,56.676,30752542,0.0,0
2015-05-05,56.938,57.126,56.001,56.114,25859252,0.0,0
2015-05-06,55.589,56.489,55.514,55.814,33206893,0.0,0
2015-05-07,55.889,56.639,55.739,56.039,25310481,0.0,0
2015-05-08,56.489,57.726,56.264,57.388,37785690,0.0,0
2015-05-11,57.576,57.613,56.751,56.789,20140103,0.0,0
2015-05-12,56.938,56.976,56.301,56.339,21971966,0.0,0
2015-05-13,56.226,56.489,55.814,56.039,19136308,0.0,0
2015-05-14,55.851,56.151,55.701,56.076,13252457,0.0,0
2015-05-15,56.526,57.201,56.339,56.714,24095075,0.0,0
2015-05-18,56.489,56.564,55.964,56.339,15642551,0.0,0
2015-05-19,56.151,56.414,55.926,55.964,15339367,0.0,0
2015-05-20,55.776,56.114,55.627,55.926,19179113,0.0,0
2015-05-21,56.286,56.476,55.908,56.249,12761958,0.775277,0
2015-05-22,56.438,57.158,56.362,56.93,16997138,0.0,0
2015-05-26,57.12,57.271,56.362,56.514,23927252,0.0,0
2015-05-27,55.983,56.362,55.794,56.173,19289880,0.0,0
2015-05-28,56.4,56.4,55.529,55.643,32882272,0.0,0
2015-05-29,55.946,56.249,55.756,56.173,28639294,0.0,0
2015-06-01,55.908,56.514,55.87,55.946,19400995,0.0,0
2015-06-02,55.491,55.908,55.491,55.718,17394213,0.0,0
2015-06-03,56.211,56.249,55.718,55.983,17140957,0.0,0
2015-06-04,56.059,56.362,55.188,55.87,26990743,0.0,0
2015-06-05,55.529,56.059,55.188,55.377,28472310,0.0,0
2015-06-08,55.302,55.794,55.188,55.718,17195726,0.0,0
2015-06-09,55.908,57.044,55.264,55.491,37789117,0.0,0
2015-06-10,55.302,55.491,54.999,55.188,27469137,0.0,0
2015-06-11,55.605,55.832,55.302,55.415,14455090,0.0,0
2015-06-12,55.415,55.718,55.188,55.491,12222738,0.0,0
2015-06-15,55.302,55.605,54.999,54.999,9785118,0.0,0
2015-06-16,54.771,55.074,54.43,54.506,13642102,0.0,0
2015-06-17,54.506,54.847,54.317,54.468,11863096,0.0,0
2015-06-18,54.544,54.999,54.506,54.847,9348384,0.0,0
2015-06-19,54.809,54.961,54.506,54.923,12843177,0.0,0
2015-06-22,54.923,55.794,54.696,55.643,13808018,0.0,0
2015-06-23,55.643,55.908,55.453,55.832,10968473,0.0,0
2015-06-24,55.68,55.832,55.302,55.794,7704993,0.0,0
2015-06-25,55.377,55.643,55.264,55.34,9080729,0.0,0
2015-06-26,55.15,55.15,54.355,54.506,20578260,0.0,0
2015-06-29,53.787,53.787,53.029,53.218,36936523,0.0,0
2015-06-30,53.029,53.521,52.764,53.143,22365314,0.0,0
2015-07-02,52.65,52.84,52.499,52.688,20612753,0.0,0
2015-07-03,53.143,53.218,52.612,52.688,13639646,0.0,0
2015-07-06,51.893,52.158,50.756,51.438,42320641,0.0,0
2015-07-07,52.12,52.271,51.741,51.855,19813633,0.0,0
2015-07-08,51.211,51.211,49.241,49.809,58213076,0.0,0
2015-07-09,49.999,51.438,49.506,51.324,38403252,0.0,0
2015-07-10,50.756,51.855,50.756,51.59,31349528,0.0,0
2015-07-13,50.794,52.65,50.756,52.309,27983586,0.0,0
2015-07-14,51.59,52.271,51.514,51.931,18993362,0.0,0
2015-07-15,52.574,52.612,52.044,52.234,12937058,0.0,0
2015-07-16,52.423,52.991,52.234,52.953,13656637,0.0,0
2015-07-17,53.067,53.37,53.067,53.256,13499358,0.0,0
2015-07-20,53.105,53.749,53.105,53.635,10681195,0.0,0
2015-07-21,53.332,53.787,53.332,53.673,6685259,0.0,0
2015-07-22,53.483,53.673,52.915,53.143,8818045,0.0,0
2015-07-23,53.029,53.483,52.953,53.294,6759374,0.0,0
2015-07-24,52.877,52.915,52.271,52.385,10338028,0.0,0
2015-07-27,51.893,52.006,51.211,51.324,17881549,0.0,0
2015-07-28,51.552,52.726,51.438,52.158,20105291,0.0,0
2015-07-29,52.574,52.877,52.385,52.688,9156248,0.0,0
2015-07-30,53.029,53.18,52.574,52.726,9708012,0.0,0
2015-07-31,52.726,52.991,52.537,52.802,8526051,0.0,0
2015-08-03,52.877,54.165,52.537,53.824,27405629,0.0,0
